;seg_id;start;end;speaker;transcription;translation;DI;label
78;De_Dienst_afl_3_seg_78;0 days 00:22:40.560000;0 days 00:23:06.560000;Andrea; Toen hoorde ik dat iemand eigenlijk bekende dat hij iemand had omgebracht. En dan is onze zaak kapot. Dan is het klaar met het oorspronkelijke doel van de TAP. Dan wordt het OM ingelicht. Dan komt een AMS bericht. En dan wordt het op dat moment een zaak voor justitie. En dan is het handen los, zal ik maar zeggen. En dan is het heel jammer van onze zaak.; Then I heard someone actually confessing that he had killed someone. And then our case is broken. Then it is done with the original goal of the TAP. Then the OM is laid. There is an AMS report. And then at that moment it becomes a case for justice. And then it is, yes, hands off I would say. And then it is very unfortunate about our case.;;
79;De_Dienst_afl_3_seg_79;0 days 00:23:06.560000;0 days 00:23:12.560000;Liesbeth; Maar dat soort dingen gaan voor. Dus als wij Sander zoiets horen zeggen, dan is het meteen klaar?; Yes. But those kinds of things go ahead. So if we hear Sander say something like that. Then it is done right away.;;
80;De_Dienst_afl_3_seg_80;0 days 00:23:12.560000;0 days 00:23:21.560000;Andrea; Ja, dan is het klaar. Je weet niet wat je hoort. Precies. Maar je hoort zo'n gesprek, zo'n zinopbouwer ernaartoe.; Then it is done. You don't know what you are hearing. Exactly. But you hear that conversation. Such a building up of a sentence.;;
81;De_Dienst_afl_3_seg_81;0 days 00:23:21.560000;0 days 00:23:25.560000;Liesbeth; Wat gebeurt er dan met jou? Dan denk je echt van wat hoor ik nu? Is dit waar?; Yes. What happens to you then? Then you really think, what am I hearing now? Is this true?;;
82;De_Dienst_afl_3_seg_82;0 days 00:23:25.560000;0 days 00:23:32.560000;Andrea; En dan speel je het nog een keer af en haal je er iemand bij? Het is echt waar. En dan gaat er een balletje rollen.; And then you play it off again. And then you bring someone along. It is really true. And then a ball rolls.;;
83;De_Dienst_afl_3_seg_83;0 days 00:23:33.560000;0 days 00:23:45.560000;Liesbeth; Maar kan me ook voorstellen dat het andersom gebeurt. Dat je opeens de smoking gun hoort. Of dat je opeens hoort van nu hebben we hem. Ja, hartstikke leuk. Precies, wat gebeurt er dan? Dan ren ik naar de bewerker.; But can we also imagine that the other way around? And that is why you suddenly hear the Smoking Gun. Or that you suddenly hear, now we have it. Yes. Very nice. Exactly. What happens then?;;
84;De_Dienst_afl_3_seg_84;0 days 00:23:45.560000;0 days 00:24:15.560000;Andrea; En dan zeg ik, ik heb nou wat. We zitten op het goede spoor. Of het is in de roos. En dan gaat het team het verder overnemen. Ik heb vrij recent een tap gehad. En daar hoopten we iets op te horen te krijgen. En het bleek midden in de roos te zijn. Dan zeg je dan, yes, we zitten goed. Als er helemaal niks gebeurt op het tap, dan moet hij afgesloten worden. Dat is heel simpel.; Then I run to the contractor. And then I say, I have something. We are on the right track. Or yes, it is in the rose. And then the team will take over. Yes. I recently had a TAP. We call it a TAP. We had a TAP. And there we hoped to get something to hear. And it turned out to be in the middle of the rose. Then you say, yes. We are on the right track. Yes. If nothing happens on the TAP, then it has to be closed. Yes.;;
85;De_Dienst_afl_3_seg_85;0 days 00:24:15.560000;0 days 00:24:25.560000;Liesbeth; Wat kan ik eigenlijk verwachten van zo'n tap? Als Dana zo meteen Arsander gaat luisteren, waar gaat ze op letten? We luisteren met wie die contact heeft, met wie die veel contact heeft.; Because it is very simple. What can I expect from such a TAP? If Dana is going to listen to Sander in a moment. What are they going to pay attention to?;;
86;De_Dienst_afl_3_seg_86;0 days 00:24:25.560000;0 days 00:25:02.560000;Andrea; Dat wordt allemaal geïnventariseerd. En tussendoor leer ik zijn stem kennen. Dus ik leer ook voelen of luisteren wanneer zijn stem anders is dan normaal. Dat is sowieso al prettig om dat te hebben. En dan gaan we met name de gesprekken met de predekarren. Dan gaan we met name de gesprekken met de predekarren goed weergeven. Wat wordt er besproken? En dan hopen we op een uitglijder. Of dat hij ergens een winkel belt en informeert waar die stofjes kan krijgen.; We listen to who he has contact with, who he has a lot of contact with. That is all being invented. And in between I get to know his voice. So I also learn to feel or listen when his voice is different than normal. It is nice to have that anyway. And then we will mainly give the conversations with the preacher a good feedback. What is discussed there? And then we hope for a guide. Or that he calls a store somewhere and informs where he can get those fabrics, for example.;;
87;De_Dienst_afl_3_seg_87;0 days 00:25:02.560000;0 days 00:25:07.560000;Mixed; Bijvoorbeeld. Wanneer ga je aan de bel trekken?; When are you going to call him?;;
88;De_Dienst_afl_3_seg_88;0 days 00:25:07.560000;0 days 00:25:20.560000;Andrea; Als hij daadwerkelijk plannen bespreekt. En dat kan hij verhult doen. En dan moet je dus heel goed nadenken van waar hebben ze het nou werkelijk over. Maar het kan ook best zijn dat hij het openlijk bespreekt.; When he actually discusses plans. Yes. And he can do that in advance. Then you have to think very carefully about what they are really talking about. But it can also be that he discusses it openly.;;
89;De_Dienst_afl_3_seg_89;0 days 00:25:20.560000;0 days 00:25:22.560000;Liesbeth; Maar laten we...; But let's ...;;
90;De_Dienst_afl_3_seg_90;0 days 00:25:22.560000;0 days 00:25:24.560000;Andrea; In de praktijk gebeurt datzelfde.; In practice, the same thing happens.;;
91;De_Dienst_afl_3_seg_91;0 days 00:25:24.560000;0 days 00:25:34.560000;Liesbeth; Precies, gebeurt datzelfde. Wat zijn andere dingen waaruit wel een bepaalde intentie blijkt waarvan jij denkt, nou dat moeten we wel eens in de gaten houden. Want we gaan er even van uit dat ze slim genoeg zijn om dat soort plannen niet over de telefoon te bespreken.; Exactly, the same thing happens. What are other things that show a certain intention? From which you think, well, we have to keep an eye on that. Because we assume that they are smart enough to not discuss those kinds of plans over the phone.;;
92;De_Dienst_afl_3_seg_92;0 days 00:25:34.560000;0 days 00:25:59.560000;Andrea; Nee, dus dat merk je dan in de manier van praten dat hij om bepaalde onderwerpen heen praat. Of dat hij bepaalde afspraken gaat maken aan verandering in taalgebruik, woordgebruik. Dan weet je al dat hij iets probeert te verbergen. En dan is het toch met veel geduld wachten tot hij uit een uitglijder begaat. Er worden foutjes gemaakt.; No, so you notice that in the way he talks, that he talks about certain subjects. Or that he is going to make certain agreements. On change in language use, word use. Then you already know that he is trying to hide something. And then it is with a lot of patience waiting until he goes to a guide. There are mistakes made.;;
93;De_Dienst_afl_3_seg_93;0 days 00:26:04.560000;0 days 00:26:15.560000;Liesbeth; Naast de tappen loopt het Oostind onderzoek natuurlijk ook nog steeds. Zelf denk ik altijd best handig te zijn in dingen opgraven van het internet en googelen. Maar wat deze mensen doen is volgens mij toch wel andere koek.; The Ossint research In addition to the steps, the Ossint research is of course still ongoing. I always think it is quite convenient to be in things like digging up the internet and googling. But what these people do, I think, is quite different.;;
94;De_Dienst_afl_3_seg_94;0 days 00:26:15.560000;0 days 00:27:12.560000;Marja; Mijn mensen zijn dus echt de fulltime internetzoekers. Dit is Marja. Ze is teamleider van de afdeling Oostind. Je kan het zo gek niet bedenken of wij gaan echt op die manier aan het puzzelen. Kunnen we misschien iets met een foto die we al hebben van Sander. Kunnen we kijken of er nog meer foto's te vinden zijn. Hebben we bepaalde geografische informatie waar we wat mee kunnen. En wij kunnen ook nog dieper kijken op de social media. Allerlei platformen die er zijn. En hebben jullie dan ook heel andere tools dan iets als Bellincat? Over de tools die wij hebben, daar mag ik natuurlijk niet al te veel over zeggen. Maar ons werk lijkt in die zin best wel op wat Bellincat ook doet. Behalve dat wij dan gebonden zijn aan onze wet op de inlichting en veiligheidsdiensten.; My people are really full-time internet seekers. This is Marja. She is team leader of the Ossint department. You can't imagine how crazy it is that we are really going to puzzle in that way. Then maybe we can do something with a photo that we already have of Sander. Can we see if there are more photos to be found? Do we have certain geographical information that we can do something with? And we can also take a deeper look at the social media. All kinds of platforms that are there. And then do you have very different tools than something like Bellincat? About the tools that we have, of course I can't say too much about that. But in that sense, our work is quite similar to what Bellincat does. Except that we are bound to our law on enlightenment and security services.;;
95;De_Dienst_afl_3_seg_95;0 days 00:27:12.560000;0 days 00:27:17.560000;Liesbeth; Wat is er allemaal te vinden over iemand online? Heel veel.; What can be found about someone online? A lot.;;
96;De_Dienst_afl_3_seg_96;0 days 00:27:17.560000;0 days 00:27:51.560000;Marja; En ik denk dat mensen zich dat ook willen realiseren. Van wat je allemaal aan informatie online hebt staan. Ik denk eigenlijk dat mensen zich dat niet realiseren. Ja het ligt eraan. Wat hebben mensen echt inderdaad bewust door van wat ze hebben gedeeld. En wat staat er nog meer online waarvan ze inderdaad niet eens meer weten dat het online staat. Of misschien zijn ze zich helemaal niet bewust dat bepaalde websites ook andere gegevens van ze bewaart. En dat is voor ons natuurlijk. Als we naar onze targets kijken, zijn dat dingen waar wij op gaan zitten puzzelen.; Yes, and I think people want to realize that too. What you have all got to do with information online. Do you really think people don't realize something? Yes, that's what it's all about. What do people really consciously know about what they have shared? And what is there more online of which they actually no longer even know that it is online? Or maybe they are not aware at all that certain websites also keep other data from them. And that is of course for us. When we look at our targets, those are the things we are going to puzzle on.;;
97;De_Dienst_afl_3_seg_97;0 days 00:27:54.560000;0 days 00:28:01.560000;Liesbeth; Wat voor trucs ze precies allemaal voor handen hebben, gaat ze me natuurlijk niet vertellen. Maar is er een klein tipje van de sluier op te lichten?; Of course, they are not going to tell me what kind of tricks they have in their hands. But is there a little tip from the shutter?;;
98;De_Dienst_afl_3_seg_98;0 days 00:28:01.560000;0 days 00:29:10.560000;Marja; Er zijn heel veel oceanthobbyisten. En die delen bijvoorbeeld afbeeldingen ofzo. Met de vraag van, waar is deze foto gemaakt? En daar gaan dan dus mensen helemaal op los. Om te kijken aan de hand van, wat zijn de schaduwen die je op zo'n foto ziet? Zijn er bepaalde specifieke dingen die we in kunnen zoomen? Kunnen we met reverse image search, kunnen we daar iets mee? Je kan er echt helemaal op los gaan. En dat doen mijn mensen dus. Je moet ook slim creatief zoeken. En soms ook gewoon de krochten van het internet in. plekken waar je als gemiddelde internetgebruiker nooit komt. En wat voor plekken zijn dat? Nou bijvoorbeeld het darkweb. Dat is ook onderdeel ervan? Ja, alles waar we gewoon zonder... Eigenlijk als iedere burger erbij kan, en erbij kunnen er ook bij. Dat is nog open bronnen. Dus als het voor iedereen toegankelijk is, dan mogen wij er gebruik van maken.; There are a lot of ocean hobbyists. And they share images with the question of where this photo was taken. And that's where people go all out. To look at the hand of what are the shadows you see on such a photo? Are there certain specific things we can zoom in on? Can we do something with the reverse image search? You can really go all out and people do that. You also have to be smart and creative. And sometimes just go into the crux of the internet. Places where you may never come as an average internet user. And what kind of places are those? Well, for example the dark web. That is also a part of it? Yes, everything we can do without... Actually, if every citizen can join and can also join, that is still open source. So if it is accessible to everyone, we can make use of it.;;
99;De_Dienst_afl_3_seg_99;0 days 00:29:10.560000;0 days 00:29:20.560000;Liesbeth; Ik kan me voorstellen dat als je gaat grasduinen in plekken waar mensen niet veel komen, online. Dat je een hoop dingen gaat tegenkomen die je eigenlijk niet wil zien. Zeker.; I can imagine that when you go to graze in places where people don't want to go online. That you are going to encounter a lot of things that you actually don't want to see. Certainly.;;
100;De_Dienst_afl_3_seg_100;0 days 00:29:20.560000;0 days 00:30:17.560000;Marja; Dat is ook echt zeker wel een van de dingen die minder kunnen zijn aan deze functie. Ik heb toevallig onlangs nog een workshop gedaan met mijn mensen. Die ging over het omgaan met schokkende beelden. Omdat dat inderdaad iets is wat realistisch is. En heel veel mensen zullen dan direct denken aan de filmpjes van de onthoofdingen. Die natuurlijk binnen het contraterrorisme domein vooral een aantal jaren geleden heel veel online rondgingen. Maar we lopen ook, als je diepgraafd online in de leven van mensen, kom je ook dingen tegen als kinderporno of hele andere nare beelden. Hier werken ook gewoon ouders van jonge kinderen. En als je dat soort dingen in onderzoeken tegenkomt, dat kan heel heftig zijn. En dat blijft ook wel hangen.; That is certainly one of the things that can be less of a part of this function. I recently did a workshop with my people. That was about dealing with shocked images. Because that is indeed something that is realistic. And a lot of people will immediately think of the videos of the beheadings. Of course within the counter-terrorism domain. Especially a number of years ago, a lot of people went online. But yes, we also walk... If you dig deep online in the lives of people, you also encounter things like child porn. Or very other, yes, nasty images. Here also just work parents of young children. And if you encounter those kinds of things in research, that can be very intense. And that also remains hanging.;;
101;De_Dienst_afl_3_seg_101;0 days 00:30:17.560000;0 days 00:30:28.560000;Liesbeth; Hoe kijk jij naar, dat is toch redelijk iets van de laatste jaren, dat mensen heel veel op Facebook zetten, Instagram. Ik ben zelf heel actief op social media. Hoe kijk jij daarnaar?; How do you look at it? That's something from the last few years. That people put a lot on Facebook, Instagram. I myself am very active on social media. How do you look at it?;;
102;De_Dienst_afl_3_seg_102;0 days 00:30:28.560000;0 days 00:30:58.560000;Marja; Nou ja, vanuit een professioneel oogpunt zijn we daar natuurlijk heel blij om. Dat het internet zo enthousiast gebruikt wordt door iedereen. Wat durf jij nog op het internet te doen, privé? Nou, doordat ik hier bij deze afdeling werk, is het niet dat ik daar heel paranoïa over ben geworden hoor. Ik denk dat het vooral het werk bij de dienst, dat je wat meer alert bent überhaupt op wat je wel en niet op internet achterlaat.; Well, from a professional point of view, we are of course very happy about that. That the internet is used so enthusiastically by everyone. What else do you dare to do on the internet, privately? Well, because I work here at this department, it's not that I'm very paranoid about it. I think it's mainly the work at the service that you are more alert about what you don't leave behind on the internet.;;
103;De_Dienst_afl_3_seg_103;0 days 00:30:58.560000;0 days 00:31:01.560000;Liesbeth; Maar heb je social media-accounts?; But do you have social media accounts?;;
104;De_Dienst_afl_3_seg_104;0 days 00:31:01.560000;0 days 00:31:38.560000;Marja; Beperkt, ja. Dus wat betekent dat? Nou ja, ik heb niet zo veel social media-accounts, nee. Ik zou inderdaad gewoon jezelf af en toe even googlen. En misschien haal je dan al dingen naar boven dat je denkt, oh, ik wist niet dat dat ook nog... een website die je 15 jaar geleden ooit hebt gehad, dat daar nog foto's op staan. Maar ja, ik kan altijd een recherchebureau naar jou laten zoeken. Die zouden dit soort oosindzoekslagen ook kunnen doen.; Limited, yes. So what does that mean? Well, I don't have that many social media accounts, no, no. Indeed, I would just google myself from time to time. And maybe you'll get things up, that you think, oh, I didn't know that that was also a website that you once had 15 years ago. That there are still photos on it. But yes, I can always have a research agency looking for you. They could also do this kind of Ossint search.;;
105;De_Dienst_afl_3_seg_105;0 days 00:31:38.560000;0 days 00:31:48.560000;Liesbeth; Ik word hier heel enthousiast van, want het is wel een stiekem hobby van mij om eindeloos lang dingen uit te zoeken online. Dus ik ben benieuwd, wat zijn de pro's te weten gekomen over Sander?; I get very enthusiastic about this, because it is a secret hobby of mine to endlessly look for things online. So I'm curious, what did the pros know about Sander?;;
106;De_Dienst_afl_3_seg_106;0 days 00:31:48.560000;0 days 00:33:04.560000;Marja; De internet-investigators zijn aan de slag gegaan en die hebben gezocht naar media-uitlatingen van Sander. En die zijn gestuid op een filmpje, een fragment van een filmpje van een omstander bij de demo op de Dam. Behind bars? Ja. Er is schijnbaar een soort opstootje geweest. Er waren wat mensen aan het duwen en trekken en er waren veel emoties aan de hand daar. Op dat filmpje is een jonge man te zien en die roept naar de omstanders, we gaan de oorlog terugbrengen naar de ongelovigen en we brengen de oorlog terug naar Nederland. En dat filmpje hebben mijn mensen onderkend en ook gezien dat dat waarschijnlijk Sander is. Dus zij hebben dat filmpje ook besproken met het team en de analist van het team, Leonie, heeft er ook naar gekeken en heeft inderdaad bevestigd dat dat inderdaad Sander is. Dus ik heb inmiddels ook begrepen dat teamhoofd Bart heeft besloten dat er op basis van deze aanvullende informatie nu genoeg is om ook een tap te gaan aansluiten op Sander.; The internet investigators went to battle. And they looked for media releases of Sander. And they stumbled upon a video. A fragment of a video of an incident at the demo on the Dam. The behind bars? Yes. There has apparently been a kind of upheaval. There were some people pushing and pulling. And there were a lot of emotions going on there. And in that video you can see a young man. And he calls out to the circumstances. We're going to bring the war back. To the unbelievers. And we're bringing the war back to the Netherlands. And people have recognized that video. And also seen that it's probably Sander. So they have also discussed that video with the team. And the analyst of the team, Leonie, has also looked at it. And has indeed confirmed that it is indeed Sander. So I have now also understood that team leader Bart has decided that based on this information... ...is now enough to also take a step towards Sander.;;
107;De_Dienst_afl_3_seg_107;0 days 00:33:07.560000;0 days 00:33:15.560000;Mixed; Hoe kijk jij naar een zaak als dit? Wat denk je hiervan? Nou ja, dit is denk ik een zaak die heel typisch is; How do you look at a case like this? What do you think of this? Well, I think this is a case that is very typical for CT cases that we do.;;
108;De_Dienst_afl_3_seg_108;0 days 00:33:15.560000;0 days 00:34:24.560000;Marja; voor type CT-zaken die we doen. CT kenmerkt zich vaak door dat je terroristen die inderdaad een soort open hun plot communiceren en daar heel duidelijk over van met deze mensen ga ik even kort door de bocht een aanslag plegen. Die zijn er niet. Dus je bent altijd aan het puzzelen van oké, intensie, potentie. Is hier nou echt iets aan de hand of is dit gewoon meer grootspraak? Is dit een legitiem, is iemand legitiem op reis of is dit een uitreis? Het zijn altijd die dilemma's die maken dat je zo'n onderzoek gewoon steeds een soort, je hebt een hypothese en daar werk je mee. Maar je moet ook altijd open blijven staan voor dat er een heel ander scenario zich aan de ontvouw is. Dus terroristen die gaan ook op vakantie. Dus is het een uitreis of is het een vakantie?; CT is often characterized by terrorists who indeed communicate their plot in a kind of open way. And very clearly about that. Oh, and with these people I'm going to... In short, through the bend, they are not there. So you're always puzzling about, okay, intention, potential. Do you really see something going on here? Or is this just more general speech? Is this a legitimate... Is someone going to travel legitimately or is this an outing? There are always those dilemmas that make such a research... ...you always have a hypothesis and you work with it. But you always have to remain open to the fact that a very different scenario is unfolding. So terrorists also go on vacation. So is it an outing or is it a vacation? And with that in mind, my third day at work is over.;;
109;De_Dienst_afl_3_seg_109;0 days 00:34:24.560000;0 days 00:34:38.560000;Mixed; Ja, zeg het maar. En met die overweging zit mijn derde dag bij de dienst erop.; I now know what to do when I meet Dana or Bart at the bus stop. The Oostind investigation is not over, they keep an eye on Sander. And the door is closed.;;
110;De_Dienst_afl_3_seg_110;0 days 00:34:38.560000;0 days 00:35:18.560000;Liesbeth; Ik weet nu in ieder geval wat me te doen staat als ik Dana of Bart zo meteen bij de bushalte tegenkom. Het Oostindonderzoek is niet afgerond, ze blijven Sander in de gaten houden. En de tap wordt aangesloten. Wat bespreekt hij met de prediker? Hoeveel zorgen moeten we ons maken? Je hoort het in aflevering 4 van de dienst. Dit was de derde aflevering van de dienst, een podcast van de AIVD. Abonneer je nu zodat je niets van het onderzoek hoeft te missen en laat ons vooral weten wat je van deze serie vindt via een recensie in je favoriete podcast-app.; And the door is closed. And the door is closed. And the door is closed. And the door is closed. The Oostind investigation is not over, they keep an eye on Sander. And the door is closed. What is he discussing with the preacher? How much concern should we have? You will hear it in episode 4 of The Dienst. This was the third episode of The Dienst, a podcast by the AIVD. Subscribe now so you don't miss any of the research. And know what you think of this series through a review in your favourite podcast app.;;
